PACK_ID|PACK_REF|PACK NAME EN|PACK NAME FR|PACK LEVEL|CHECK DUR|PACK OBJECTIVES|PACK RESULTS|PACK CONTENT|PACK HOURS|LESSON DURATION|METHODE|CERTIFICATION|PACK HT|PACK TVA|PACK TTC|NA|PTA|M1|M1 NB L|M1 H|M2|M2 NB L|M2 H|M3|M3 NB L|M3 H|M4|M4 NB L|M4 H|M5|M5 NB L|M5 H|M6|M6 NB L|M6 H|M7|M7 NB L|M7 H|GRAM H|OPEN H|EL H|TOTAL H
||Covering a wide range of topics to discuss in the office or down the pub|ANGLAIS AVANCÉ - TRAVAIL ET PLAISIR |C1|OK|Monter en compétence tant sur le plan personnel que professionnel.|Apprendre l'anglais de manière concrète en se basant sur des situations quotidiennes et professionnelles.|9 mois d'accès illimité à notre plateforme, comprenant entre autres : - Test de niveau<br>- Profil d'apprentissage<br>- 1000 contenus multimédia<br>- Quizs & exercices de validation d'acquis<br>- Bibliothèque de modèles d'email|30|1|VISIO + EL|LINGUASKILL|1 485,00 €|297,00 €|1 782,00 €|0,5|0,5|C1/C2 - THIS IS ME [5]|5|5,00|C1/C2 - IN THE ELEMENTS [4]|4|4,00|C1/C2 - LET'S GO [3]|3|3,00|C1/C2 - DESCRIBE IT [4]|4|4,00|C1/C2 - CRIME [5]|5|5,00|C1/C2 - HEALTH AND LIFESTYLE [4]|4|4,00|||0,00|1,00|3,00||30,0
|||ANGLAIS AVANCÉ - PRÉPARATION DE MA CERTIFICATION|C1|OK|Se préparer au passage de sa certification. Optimiser ses chances d'obtenir le score souhaité au passage de la certification.|Bien appréhender le déroulement de la certification. Vous préparer au mieux au passage de la certification grace à une simulation Prétendre à obtenir un meilleur score.|Passage d'un test blanc et visualisation des résultats 9 mois d'accès illimité à notre plateforme, comprenant entre autres : - Test de niveau<br>- Profil d'apprentissage<br>- 1000 contenus multimédia<br>- Quizs & exercices de validation d'acquis<br>- Bibliothèque de modèles d'email|30|1|ELEARNING|LINGUASKILL|200,00 €|40,00 €|240,00 €|||||0,00|||0,00|||0,00|||0,00|||0,00|||0,00|||0,00|||30,00|30,0
|||ANGLAIS AVANCÉ - SITUATIONS PROFESSIONNELLES|C1|OK|Se familiariser avec des situations professionnelles.|Être à l'aise sur la pratique de l'anglais par téléphone et en entretien.|9 mois d'accès illimité à notre plateforme, comprenant entre autres : - Test de niveau<br>- Profil d'apprentissage<br>- 1000 contenus multimédia<br>- Quizs & exercices de validation d'acquis<br>- Bibliothèque de modèles d'email|30|1|ELEARNING|LINGUASKILL|200,00 €|40,00 €|240,00 €|||||0,00|||0,00|||0,00|||0,00|||0,00|||0,00|||0,00|||30,00|30,0
|||ANGLAIS AVANCÉ - LA VIE DE TOUS LES JOURS|C1|OK|Se familiariser avec du vocabulaire et des expressions utiles pour la vie de tous les jours.|Apprendre l'anglais de façon concrète en se basant sur des situations quotidiennes.|9 mois d'accès illimité à notre plateforme, comprenant entre autres : - Test de niveau<br>- Profil d'apprentissage<br>- 1000 contenus multimédia<br>- Quizs & exercices de validation d'acquis<br>- Bibliothèque de modèles d'email|30|1|ELEARNING|LINGUASKILL|200,00 €|40,00 €|240,00 €|||||0,00|||0,00|||0,00|||0,00|||0,00|||0,00|||0,00|||30,00|30,0
|||ANGLAIS AVANCÉ - TRAVAIL ET PLAISIR |C1|OK|Monter en compétence tant sur le plan personnel que professionnel.|Apprendre l'anglais de manière concrète en se basant sur des situations quotidiennes et professionnelles.|9 mois d'accès illimité à notre plateforme, comprenant entre autres : - Test de niveau<br>- Profil d'apprentissage<br>- 1000 contenus multimédia<br>- Quizs & exercices de validation d'acquis<br>- Bibliothèque de modèles d'email|30|1|ELEARNING|LINGUASKILL|200,00 €|40,00 €|240,00 €|||||0,00|||0,00|||0,00|||0,00|||0,00|||0,00|||0,00|||30,00|30,0
|||ANGLAIS AVANCÉ - ACTUALITÉ ET INTÉRÊT|C1|OK|Se former en se focalisant sur des sujets appréciés pour que l'apprentissage soit synonyme de plaisir.|Garder la pratique de la langue et le maintien d'un niveau.|9 mois d'accès illimité à notre plateforme, comprenant entre autres : - Test de niveau<br>- Profil d'apprentissage<br>- 1000 contenus multimédia<br>- Quizs & exercices de validation d'acquis<br>- Bibliothèque de modèles d'email|30|1|ELEARNING|LINGUASKILL|200,00 €|40,00 €|240,00 €|||||0,00|||0,00|||0,00|||0,00|||0,00|||0,00|||0,00|||30,00|30,0
|||ANGLAIS DÉBUTANT -  PRÉPARATION DE MA CERTIFICATION|A1/A2|OK|Se préparer au passage de sa certification. Optimiser ses chances d'obtenir le score souhaité au passage de la certification. |Bien appréhender le déroulement de la certification. Se mettre dans les meilleures dispositions pour le passage de la certification, grâce à une simulation et aux explications du formateur. Prétendre à obtenir un meilleur score.|Passage d'un test blanc  Analyse des résultats par un formateur. Formation, explication des points faibles|35|1|VISIO|LINGUASKILL|1 645,00 €|329,00 €|1 974,00 €|0,5|0,5|A1/A2 - PEOPLE [3]|3|3,00|A1/A2 - EVERYDAY SITUATIONS [4]|4|4,00|A1/A2 - GOING TO THE ..... [4]|4|4,00|A1/A2 - SOCIAL CONVERSATION [4]|4|4,00|A1/A2 - GETTING THERE [3]|3|3,00|A1/A2 - MY HOUSE [4]|4|4,00|||0,00|7,00|5,00||35,0
|||ANGLAIS DÉBUTANT - APPRENDRE OU REVOIR LES BASES|A1/A2|OK|Travailler la grammaire.|Plan de cours d'anglais élémentaire comprenant le vocabulaire cinéma / film, les verbes de voyage, les verbes à phrasal de base, l'infinitif du but, la volonté + l'infinitif, les formes impératives et les utilisations de base du présent parfait.||35|1|VISIO|LINGUASKILL|1 645,00 €|329,00 €|1 974,00 €|0,5|0,5|A1/A2 - PEOPLE [3]|3|3,00|A1/A2 - TIME [4]|4|4,00|A1/A2 - BUSINESS RELATIONSHIPS [4]|4|4,00|A1/A2 - SOCIAL CONVERSATION [4]|4|4,00|A1/A2 - GOING TO THE ..... [4]|4|4,00|A2 - Telephoning [5]|5|5,00|A1/A2 - BEING OUTDOORS [4]|4|4,00|3,00|3,00||35,0
|||ANGLAIS DÉBUTANT - SITUATIONS PROFESSIONNELLES|A1/A2|OK|Se familiariser avec des situations professionnelles.|Être à l'aise sur la pratique de l'anglais par téléphone et en entretien.||35|1|VISIO|LINGUASKILL|1 645,00 €|329,00 €|1 974,00 €|0,5|0,5|A1/A2 - MY FIRST MEETING IN ENGLISH [4]|4|4,00|A1/A2 - BUSINESS RELATIONSHIPS [4]|4|4,00|A2 - Telephoning [5]|5|5,00|A1/A2 - TIME [4]|4|4,00|A2 - Discussing a project [4]|4|4,00|A1/A2 - EVERYDAY SITUATIONS [4]|4|4,00|A1/A2 - AT WORK [4]|4|4,00|2,00|3,00||35,0
|||ANGLAIS DÉBUTANT - LA VIE DE TOUS LES JOURS|A1/A2|OK|Se familiariser avec du vocabulaire et des expressions utiles pour la vie de tous les jours.|Apprendre l'anglais de façon concrète en se basant sur des situations quotidiennes.||35|1|VISIO|LINGUASKILL|1 645,00 €|329,00 €|1 974,00 €|0,5|0,5|A1/A2 - PEOPLE [3]|3|3,00|A1/A2 - EVERYDAY SITUATIONS [4]|4|4,00|A1/A2 - MY HOUSE [4]|4|4,00|A1/A2 - HOLIDAY [4]|4|4,00|A1/A2 - ALL ABOUT ME [4]|4|4,00|A1/A2 - SOCIAL CONVERSATION [4]|4|4,00|A1/A2 - CHATING TO OTHER TOURISTS [4]|4|4,00|2,00|5,00||35,0
|||ANGLAIS DÉBUTANT - TRAVAIL ET PLAISIR |A1/A2|OK|Monter en compétence tant sur le plan personnel que professionnel.|Apprendre l'anglais de manière concrète en se basant sur des situations quotidiennes et professionnelles.||35|1|VISIO|LINGUASKILL|1 645,00 €|329,00 €|1 974,00 €|0,5|0,5|A1/A2 - EVERYDAY SITUATIONS [4]|4|4,00|A1/A2 - GOING TO THE ..... [4]|4|4,00|A2 - Interviews [3]|3|3,00|A1/A2 - MY FIRST MEETING IN ENGLISH [4]|4|4,00|A1/A2 - BUSINESS RELATIONSHIPS [4]|4|4,00|A1/A2 - OUT SHOPPING [4]|4|4,00|A1/A2 - SOCIAL CONVERSATION [4]|4|4,00|2,00|5,00||35,0
|||ANGLAIS DÉBUTANT -  PRÉPARATION DE MA CERTIFICATION|A1/A2|OK|Se préparer au passage de sa certification. Optimiser ses chances d'obtenir le score souhaité au passage de la certification. |Bien appréhender le déroulement de la certification. Se mettre dans les meilleures dispositions pour le passage de la certification, grâce à une simulation et aux explications du formateur. Prétendre à obtenir un meilleur score.|Passage d'un test blanc  Analyse des résultats par un formateur. Formation, explication des points faibles 10 mois d'accès illimité à notre plateforme, comprenant entre autres : - Test de niveau<br>- Profil d'apprentissage<br>- 1000 contenus multimédia<br>- Quizs & exercices de validation d'acquis<br>- Bibliothèque de modèles d'email|35|1|VISIO + EL|LINGUASKILL|1 715,00 €|343,00 €|2 058,00 €|0,5|0,5|A1/A2 - PEOPLE [3]|3|3,00|A1/A2 - EVERYDAY SITUATIONS [4]|4|4,00|A1/A2 - GOING TO THE ..... [4]|4|4,00|A1/A2 - SOCIAL CONVERSATION [4]|4|4,00|A1/A2 - GETTING THERE [3]|3|3,00|A1/A2 - MY HOUSE [4]|4|4,00|||0,00|7,00|5,00||35,0
|||ANGLAIS DÉBUTANT - APPRENDRE OU REVOIR LES BASES|A1/A2|OK|Travailler la grammaire.|Plan de cours d'anglais élémentaire comprenant le vocabulaire cinéma / film, les verbes de voyage, les verbes à phrasal de base, l'infinitif du but, la volonté + l'infinitif, les formes impératives et les utilisations de base du présent parfait.|10 mois d'accès illimité à notre plateforme, comprenant entre autres : - Test de niveau<br>- Profil d'apprentissage<br>- 1000 contenus multimédia<br>- Quizs & exercices de validation d'acquis<br>- Bibliothèque de modèles d'email|35|1|VISIO + EL|LINGUASKILL|1 715,00 €|343,00 €|2 058,00 €|0,5|0,5|A1/A2 - PEOPLE [3]|3|3,00|A1/A2 - TIME [4]|4|4,00|A1/A2 - BUSINESS RELATIONSHIPS [4]|4|4,00|A1/A2 - SOCIAL CONVERSATION [4]|4|4,00|A1/A2 - GOING TO THE ..... [4]|4|4,00|A2 - Telephoning [5]|5|5,00|A1/A2 - BEING OUTDOORS [4]|4|4,00|3,00|3,00||35,0
|||ANGLAIS DÉBUTANT - SITUATIONS PROFESSIONNELLES|A1/A2|OK|Se familiariser avec des situations professionnelles.|Être à l'aise sur la pratique de l'anglais par téléphone et en entretien.|10 mois d'accès illimité à notre plateforme, comprenant entre autres : - Test de niveau<br>- Profil d'apprentissage<br>- 1000 contenus multimédia<br>- Quizs & exercices de validation d'acquis<br>- Bibliothèque de modèles d'email|35|1|VISIO + EL|LINGUASKILL|1 715,00 €|343,00 €|2 058,00 €|0,5|0,5|A1/A2 - MY FIRST MEETING IN ENGLISH [4]|4|4,00|A1/A2 - BUSINESS RELATIONSHIPS [4]|4|4,00|A2 - Telephoning [5]|5|5,00|A1/A2 - TIME [4]|4|4,00|A2 - Discussing a project [4]|4|4,00|A1/A2 - EVERYDAY SITUATIONS [4]|4|4,00|A1/A2 - AT WORK [4]|4|4,00|2,00|3,00||35,0
|||ANGLAIS DÉBUTANT - LA VIE DE TOUS LES JOURS|A1/A2|OK|Se familiariser avec du vocabulaire et des expressions utiles pour la vie de tous les jours.|Apprendre l'anglais de façon concrète en se basant sur des situations quotidiennes.|10 mois d'accès illimité à notre plateforme, comprenant entre autres : - Test de niveau<br>- Profil d'apprentissage<br>- 1000 contenus multimédia<br>- Quizs & exercices de validation d'acquis<br>- Bibliothèque de modèles d'email|35|1|VISIO + EL|LINGUASKILL|1 715,00 €|343,00 €|2 058,00 €|0,5|0,5|A1/A2 - PEOPLE [3]|3|3,00|A1/A2 - EVERYDAY SITUATIONS [4]|4|4,00|A1/A2 - MY HOUSE [4]|4|4,00|A1/A2 - HOLIDAY [4]|4|4,00|A1/A2 - ALL ABOUT ME [4]|4|4,00|A1/A2 - SOCIAL CONVERSATION [4]|4|4,00|A1/A2 - CHATING TO OTHER TOURISTS [4]|4|4,00|2,00|5,00||35,0
|||ANGLAIS DÉBUTANT - TRAVAIL ET PLAISIR |A1/A2|OK|Monter en compétence tant sur le plan personnel que professionnel.|Apprendre l'anglais de manière concrète en se basant sur des situations quotidiennes et professionnelles.|10 mois d'accès illimité à notre plateforme, comprenant entre autres : - Test de niveau<br>- Profil d'apprentissage<br>- 1000 contenus multimédia<br>- Quizs & exercices de validation d'acquis<br>- Bibliothèque de modèles d'email|35|1|VISIO + EL|LINGUASKILL|1 715,00 €|343,00 €|2 058,00 €|0,5|0,5|A1/A2 - EVERYDAY SITUATIONS [4]|4|4,00|A1/A2 - GOING TO THE ..... [4]|4|4,00|A2 - Interviews [3]|3|3,00|A1/A2 - MY FIRST MEETING IN ENGLISH [4]|4|4,00|A1/A2 - BUSINESS RELATIONSHIPS [4]|4|4,00|A1/A2 - OUT SHOPPING [4]|4|4,00|A1/A2 - SOCIAL CONVERSATION [4]|4|4,00|2,00|5,00||35,0
|||ANGLAIS DÉBUTANT -  PRÉPARATION DE MA CERTIFICATION|A1/A2|OK|Se préparer au passage de sa certification. Optimiser ses chances d'obtenir le score souhaité au passage de la certification. |Bien appréhender le déroulement de la certification. Vous préparer au mieux au passage de la certification grace à une simulation Prétendre à obtenir un meilleur score.|Passage d'un test blanc et visualisation des résultats 10 mois d'accès illimité à notre plateforme, comprenant entre autres : - Test de niveau<br>- Profil d'apprentissage<br>- 1000 contenus multimédia<br>- Quizs & exercices de validation d'acquis<br>- Bibliothèque de modèles d'email|35|1|ELEARNING|LINGUASKILL|210,00 €|42,00 €|252,00 €|||||0,00|||0,00|||0,00|||0,00|||0,00|||0,00|||0,00|||35,00|35,0
|||ANGLAIS DÉBUTANT - APPRENDRE OU REVOIR LES BASES|A1/A2|OK|Travailler la grammaire.|Plan de cours d'anglais élémentaire comprenant le vocabulaire cinéma / film, les verbes de voyage, les verbes à phrasal de base, l'infinitif du but, la volonté + l'infinitif, les formes impératives et les utilisations de base du présent parfait.|10 mois d'accès illimité à notre plateforme, comprenant entre autres : - Test de niveau<br>- Profil d'apprentissage<br>- 1000 contenus multimédia<br>- Quizs & exercices de validation d'acquis<br>- Bibliothèque de modèles d'email|35|1|ELEARNING|LINGUASKILL|210,00 €|42,00 €|252,00 €|||||0,00|||0,00|||0,00|||0,00|||0,00|||0,00|||0,00|||35,00|35,0
|||ANGLAIS DÉBUTANT - SITUATIONS PROFESSIONNELLES|A1/A2|OK|Se familiariser avec des situations professionnelles.|Être à l'aise sur la pratique de l'anglais par téléphone et en entretien.|10 mois d'accès illimité à notre plateforme, comprenant entre autres : - Test de niveau<br>- Profil d'apprentissage<br>- 1000 contenus multimédia<br>- Quizs & exercices de validation d'acquis<br>- Bibliothèque de modèles d'email|35|1|ELEARNING|LINGUASKILL|210,00 €|42,00 €|252,00 €|||||0,00|||0,00|||0,00|||0,00|||0,00|||0,00|||0,00|||35,00|35,0
|||ANGLAIS DÉBUTANT - LA VIE DE TOUS LES JOURS|A1/A2|OK|Se familiariser avec du vocabulaire et des expressions utiles pour la vie de tous les jours.|Apprendre l'anglais de façon concrète en se basant sur des situations quotidiennes.|10 mois d'accès illimité à notre plateforme, comprenant entre autres : - Test de niveau<br>- Profil d'apprentissage<br>- 1000 contenus multimédia<br>- Quizs & exercices de validation d'acquis<br>- Bibliothèque de modèles d'email|35|1|ELEARNING|LINGUASKILL|210,00 €|42,00 €|252,00 €|||||0,00|||0,00|||0,00|||0,00|||0,00|||0,00|||0,00|||35,00|35,0
|||ANGLAIS DÉBUTANT - TRAVAIL ET PLAISIR |A1/A2|OK|Monter en compétence tant sur le plan personnel que professionnel.|Apprendre l'anglais de manière concrète en se basant sur des situations quotidiennes et professionnelles.|10 mois d'accès illimité à notre plateforme, comprenant entre autres : - Test de niveau<br>- Profil d'apprentissage<br>- 1000 contenus multimédia<br>- Quizs & exercices de validation d'acquis<br>- Bibliothèque de modèles d'email|35|1|ELEARNING|LINGUASKILL|210,00 €|42,00 €|252,00 €|||||0,00|||0,00|||0,00|||0,00|||0,00|||0,00|||0,00|||35,00|35,0
|||ANGLAIS INTERMÉDIAIRE - PRÉPARATION DE MA CERTIFICATION|B1|OK|Se préparer au passage de sa certification. Optimiser ses chances d'obtenir le score souhaité au passage de la certification. |Bien appréhender le déroulement de la certification. Se mettre dans les meilleures dispositions pour le passage de la certification, grâce à une simulation et aux explications du formateur. Prétendre à obtenir un meilleur score.|Passage d'un test blanc  Analyse des résultats par un formateur. Formation, explication des points faibles|35|1|VISIO|LINGUASKILL|1 645,00 €|329,00 €|1 974,00 €|0,5|0,5|B1 - EVERYDAY SITUATIONS [4]|4|4,00|B1 - IN YOUR FREE TIME [4]|4|4,00|B1 - WORK VOCABULARY [4]|4|4,00|B1 - JUST HOW I AM [4]|4|4,00|B2 - ON THE PHONE [4]|4|4,00|||0,00|||0,00|6,00|8,00||35,0
|||ANGLAIS INTERMÉDIAIRE - REVOIR LES BASES|B1|OK|Travailler la grammaire.|Common expressions<br> Common expressions with -ing<br> Comparatives and superlatives<br> Complex prepositions<br> Conjunctions||35|1|VISIO|LINGUASKILL|1 645,00 €|329,00 €|1 974,00 €|0,5|0,5|B1 - PEOPLE [3]|3|3,00|B1 - SMALL TALK [4]|4|4,00|B1 - WORK VOCABULARY [4]|4|4,00|B1 - EVERYDAY SITUATIONS [4]|4|4,00|B1/B2 - Travelling [4]|4|4,00|B1 - JUST HOW I AM [4]|4|4,00|B1 - IN YOUR FREE TIME [4]|4|4,00|3,00|4,00||35,0
|||ANGLAIS INTERMÉDIAIRE - SITUATIONS PROFESSIONNELLES|B1|OK|Se familiariser avec des situations professionnelles.|Être à l'aise sur la pratique de l'anglais par téléphone et en entretien.||35|1|VISIO|LINGUASKILL|1 645,00 €|329,00 €|1 974,00 €|0,5|0,5|B1 - ABOUT MY JOB [3]|3|3,00|B1/B2 - Telephoning [7]|7|7,00|B1/B1 - Human Resources II [3]|3|3,00|B1 - WORK VOCABULARY [4]|4|4,00|B1 - IN THE OFFICE [3]|3|3,00|B1 - LOOKING TO THE FUTURE [4]|4|4,00|B1/B2 - Negotiations [4]|4|4,00|3,00|3,00||35,0
|||ANGLAIS INTERMÉDIAIRE - LA VIE DE TOUS LES JOURS|B1|OK|Se familiariser avec du vocabulaire et des expressions utiles pour la vie de tous les jours.|Apprendre l'anglais de façon concrète en se basant sur des situations quotidiennes.||35|1|VISIO|LINGUASKILL|1 645,00 €|329,00 €|1 974,00 €|0,5|0,5|B1 - IN YOUR FREE TIME [4]|4|4,00|B1 - SMALL TALK [4]|4|4,00|B1 - FAMILY LIFE [3]|3|3,00|B1 - HEALTH [4]|4|4,00|B1 - THE GREAT OUTDOORS AND BEYOND [4]|4|4,00|B1 - LOOKING TO THE FUTURE [4]|4|4,00|B1 - EVERYDAY SITUATIONS [4]|4|4,00|3,00|4,00||35,0
|||ANGLAIS INTERMÉDIAIRE - TRAVAIL ET PLAISIR |B1|OK|Monter en compétence tant sur le plan personnel que professionnel.|Apprendre l'anglais de manière concrète en se basant sur des situations quotidiennes et professionnelles.||35|1|VISIO|LINGUASKILL|1 645,00 €|329,00 €|1 974,00 €|0,5|0,5|B1 - EVERYDAY SITUATIONS [4]|4|4,00|B1/B2 - Giving Presentations [3]|3|3,00|B1 - WORK VOCABULARY [4]|4|4,00|B1 - WANDERLUST [4]|4|4,00|B1 - IN THE OFFICE [3]|3|3,00|B1/B1 - Human Resources II [3]|3|3,00|B1 - JUST HOW I AM [4]|4|4,00|4,00|5,00||35,0
|||ANGLAIS INTERMÉDIAIRE - PRÉPARATION DE MA CERTIFICATION|B1|OK|Se préparer au passage de sa certification. Optimiser ses chances d'obtenir le score souhaité au passage de la certification. |Bien appréhender le déroulement de la certification. Se mettre dans les meilleures dispositions pour le passage de la certification, grâce à une simulation et aux explications du formateur. Prétendre à obtenir un meilleur score.|Passage d'un test blanc  Analyse des résultats par un formateur. Formation, explication des points faibles 10 mois d'accès illimité à notre plateforme, comprenant entre autres : - Test de niveau<br>- Profil d'apprentissage<br>- 1000 contenus multimédia<br>- Quizs & exercices de validation d'acquis<br>- Bibliothèque de modèles d'email|35|1|VISIO + EL|LINGUASKILL|1 715,00 €|343,00 €|2 058,00 €|0,5|0,5|B1 - EVERYDAY SITUATIONS [4]|4|4,00|B1 - IN YOUR FREE TIME [4]|4|4,00|B1 - WORK VOCABULARY [4]|4|4,00|B1 - JUST HOW I AM [4]|4|4,00|B2 - ON THE PHONE [4]|4|4,00|||0,00|||0,00|6,00|8,00||35,0
|||ANGLAIS INTERMÉDIAIRE - REVOIR LES BASES|B1|OK|Travailler la grammaire.|Common expressions<br> Common expressions with -ing<br> Comparatives and superlatives<br> Complex prepositions<br> Conjunctions|10 mois d'accès illimité à notre plateforme, comprenant entre autres : - Test de niveau<br>- Profil d'apprentissage<br>- 1000 contenus multimédia<br>- Quizs & exercices de validation d'acquis<br>- Bibliothèque de modèles d'email|35|1|VISIO + EL|LINGUASKILL|1 715,00 €|343,00 €|2 058,00 €|0,5|0,5|B1 - PEOPLE [3]|3|3,00|B1 - SMALL TALK [4]|4|4,00|B1 - WORK VOCABULARY [4]|4|4,00|B1 - EVERYDAY SITUATIONS [4]|4|4,00|B1/B2 - Travelling [4]|4|4,00|B1 - JUST HOW I AM [4]|4|4,00|B1 - IN YOUR FREE TIME [4]|4|4,00|3,00|4,00||35,0
|||ANGLAIS INTERMÉDIAIRE - SITUATIONS PROFESSIONNELLES|B1|OK|Se familiariser avec des situations professionnelles.|Être à l'aise sur la pratique de l'anglais par téléphone et en entretien.|10 mois d'accès illimité à notre plateforme, comprenant entre autres : - Test de niveau<br>- Profil d'apprentissage<br>- 1000 contenus multimédia<br>- Quizs & exercices de validation d'acquis<br>- Bibliothèque de modèles d'email|35|1|VISIO + EL|LINGUASKILL|1 715,00 €|343,00 €|2 058,00 €|0,5|0,5|B1 - ABOUT MY JOB [3]|3|3,00|B1/B2 - Telephoning [7]|7|7,00|B1/B1 - Human Resources II [3]|3|3,00|B1 - WORK VOCABULARY [4]|4|4,00|B1 - IN THE OFFICE [3]|3|3,00|B1 - LOOKING TO THE FUTURE [4]|4|4,00|B1/B2 - Negotiations [4]|4|4,00|3,00|3,00||35,0
